date,value,error
2016-12-22,0.991255573188,0.0101163667525
2016-12-23,0.989318271181,0.0118721942778
2016-12-24,0.981656370213,0.0129877293388
2016-12-25,0.970728542372,0.0110388089077
2016-12-26,0.964194999943,0.0147936395393
2016-12-27,0.956943992351,0.0101974405816
2016-12-28,0.947440175538,0.0119611562619
2016-12-29,0.942372831153,0.0154648529879
2016-12-30,0.939402369641,0.00865026876925
2016-12-31,0.942560528018,0.00680206700656
2017-01-01,0.949268965754,0.0057076374287
2017-01-02,0.957283038406,0.00992592137182
2017-01-03,0.953666851929,0.0087900599786
2017-01-04,0.951021396266,0.00581488882339
2017-01-05,0.952333499407,0.00994684012438
2017-01-06,0.947190548104,0.0069237839944
2017-01-07,1.09268809623,0.0443776421089
2017-01-08,1.11497178238,0.00601791144019
2017-01-09,1.10758390375,0.0124406045318
2017-01-10,1.10156467452,0.0126563370275
2017-01-11,1.09579116742,0.0119478697367
2017-01-12,1.087916107,0.00729310647136
2017-01-13,1.08854285994,0.0102196207654
2017-01-14,1.08136823268,0.0122185292573
2017-01-15,1.07450382443,0.0112537097428
2017-01-16,1.06848164799,0.00981462710276
2017-01-17,1.06180581414,0.0088262172464
2017-01-18,1.05683513209,0.0108922885239
2017-01-19,1.04766565837,0.0152491119984
2017-01-20,1.04486627951,0.0146174985411
2017-01-21,1.03472173049,0.00868229919498
2017-01-22,1.0339382763,0.0158199903835
2017-01-23,1.04126137524,0.0116594911898
2017-01-24,1.05691759257,0.00890507867639
2017-01-25,1.05563958101,0.00538871760799
2017-01-26,1.05608056445,0.0105278434173
2017-01-27,1.04831159265,0.0113777957022
2017-01-28,1.04081432001,0.0110210666194
2017-01-29,1.03213695394,0.0117027696801
2017-01-30,1.0242221831,0.0104775648688
2017-01-31,1.0174239239,0.00964741783055
2017-02-01,1.01178977499,0.0126037638694
2017-02-02,1.00455481153,0.010614943489
2017-02-03,0.998059205685,0.010809076532
2017-02-04,0.98957382808,0.00829915570092
2017-02-05,0.99016218731,0.0111586899493
2017-02-06,0.983355626241,0.0123381215128
2017-02-07,0.975424313052,0.00950868767663
2017-02-08,0.98125804232,0.0124472175605
2017-02-09,0.976529753822,0.0143204862628
2017-02-10,0.968201862689,0.0117063861978
2017-02-11,0.959081521038,0.00911966522597
2017-02-12,0.956098237617,0.0140246602563
2017-02-13,0.951027538332,0.0170238767281
2017-02-14,0.943480147558,0.0149111852673
2017-02-15,0.94172158357,0.0139219539807
2017-02-16,0.937254474654,0.0126120067153
2017-02-17,0.930310846295,0.0129913426628
2017-02-18,0.923038690497,0.0113357206434
2017-02-19,0.916446295718,0.00851010996247
2017-02-20,0.907981663221,0.00913247387668
2017-02-21,0.89889147167,0.0130107255526
2017-02-22,0.891338679756,0.0113315600431
2017-02-23,0.893476647218,0.0121598955477
2017-02-24,0.885892675754,0.00873431780289
2017-02-25,0.880982632986,0.00830502175256
2017-02-26,0.879729472539,0.00976067271246
2017-02-27,0.877701261485,0.0106095761303
2017-02-28,0.870656628048,0.00931731144086
2017-03-01,0.86603471819,0.0114529281661
2017-03-02,0.859487209556,0.0121972618926
2017-03-03,0.852297404157,0.0106760424722
2017-03-04,0.853521546758,0.0135685030244
2017-03-05,0.84511747199,0.0130355860782
2017-03-06,0.84013400918,0.0125221576106
2017-03-07,0.839963466188,0.0122878392462
2017-03-08,0.834809501065,0.0113667811404
2017-03-09,0.825992579756,0.00552456475191
2017-03-10,0.82324444521,0.00679924395616
2017-03-11,0.820657613121,0.00357529507959
2017-03-12,0.884455948557,0.026271016201
2017-03-13,0.912766098444,0.00839719139626
2017-03-14,0.914870156437,0.0151501804161
2017-03-15,0.903688581063,0.0117891153225
2017-03-16,0.899274101076,0.00932769517133
2017-03-17,0.915021016695,0.0158232423323
2017-03-18,0.928104279173,0.0124760694399
2017-03-19,0.929030774379,0.0125895160213
2017-03-20,0.929905006789,0.0102337954484
2017-03-21,0.935543618488,0.0102553986285
2017-03-22,0.931042519758,0.0119939501323
2017-03-23,0.925306805419,0.0118407573127
2017-03-24,0.915829138558,0.0127993399266
2017-03-25,0.914229054398,0.0050651637585
2017-03-26,0.921625289232,0.0111313495834
2017-03-27,0.923982064151,0.00548768409167
2017-03-28,0.922250848942,0.00544945366719
2017-03-29,0.927937490103,0.00420731013851
2017-03-30,0.971040449077,0.0190893539319
2017-03-31,0.991025432792,0.0100246784447
2017-04-01,0.986136698712,0.0102969552663
2017-04-02,0.982004269536,0.0143557752831
2017-04-03,0.972383138851,0.0109628450888
2017-04-04,0.969585509029,0.0126720060761
2017-04-05,0.973796039959,0.0108753333217
2017-04-06,0.978983696603,0.0102441721091
2017-04-07,0.993063129094,0.0168542708671
2017-04-08,1.01493736334,0.0104643275012
2017-04-09,1.01059785778,0.00867750005414
2017-04-10,1.00860755692,0.00687639114743
2017-04-11,1.00672484578,0.0115359408213
2017-04-12,0.999959130475,0.0118154675105
2017-04-13,0.995924186229,0.0125413115925
2017-04-14,0.992559510566,0.0123654794105
2017-04-15,0.988852917164,0.00996850673259
2017-04-16,0.986625479106,0.00527457776075
2017-04-17,1.04217772735,0.0247058507259
2017-04-18,1.07668463237,0.0088458669443
2017-04-19,1.06852039985,0.0166039777384
2017-04-20,1.06120763767,0.0133109855314
2017-04-21,1.0520908612,0.00871299049272
2017-04-22,1.08798588447,0.0408414267646
2017-04-23,1.21987098465,0.00952629910943
2017-04-24,1.21462006242,0.0138254089594
2017-04-25,1.20502419278,0.00938670014203
2017-04-26,1.19824775682,0.00897120278398
2017-04-27,1.18869445567,0.0107772297966
2017-04-28,1.17809201579,0.0166397261277
2017-04-29,1.17421862116,0.0128590447127
2017-04-30,1.17578482929,0.0103316917447
2017-05-01,1.18074746001,0.0123684021243
2017-05-02,1.23707213145,0.0167356549833
2017-05-03,1.23564762475,0.0141132105967
2017-05-04,1.2289827656,0.0167992037908
2017-05-05,1.21501714845,0.00917442694427
2017-05-06,1.20881725106,0.0106168068584
2017-05-07,1.20236479314,0.0118563768075
2017-05-08,1.19622926874,0.0112821989484
2017-05-09,1.1881344647,0.0113985845733
2017-05-10,1.18336681161,0.0107162332456
2017-05-11,1.17776488785,0.00725680446645
2017-05-12,1.18383609118,0.0106436971819
2017-05-13,1.19053082984,0.0111116228273
2017-05-14,1.18189612199,0.0121502505714
2017-05-15,1.17760166768,0.0114265459232
2017-05-16,1.16825577599,0.00653578251307
2017-05-17,1.16689169958,0.00913676589334
2017-05-18,1.16563001998,0.00808851537684
2017-05-19,1.15860252905,0.0142750230777
2017-05-20,1.15270614322,0.0105612531658
2017-05-21,1.13786002746,0.00817639571585
2017-05-22,1.13262343482,0.00852802399441
2017-05-23,1.12925905966,0.00812663678201
2017-05-24,1.12871080866,0.00982050741304
2017-05-25,1.12886563079,0.00598656230984
2017-05-26,1.17311876822,0.046654686971
2017-05-27,1.23783905359,0.00697449767261
2017-05-28,1.23288032027,0.0148423691814
2017-05-29,1.22484878605,0.0162977934953
2017-05-30,1.21549369147,0.0170625686436
2017-05-31,1.21392989228,0.0100479674688
2017-06-01,1.20447851175,0.0100919280001
2017-06-02,1.21319835304,0.00972885318798
2017-06-03,1.21596796269,0.0152541943032
2017-06-04,1.20395096031,0.0109984608032
2017-06-05,1.19587485632,0.0138587269335
2017-06-06,1.19226292692,0.0154408736432
2017-06-07,1.18678797561,0.0118293175537
2017-06-08,1.18053224772,0.010653667765
2017-06-09,1.17295734636,0.0104317554719
2017-06-10,1.16917567275,0.00923733933032
2017-06-11,1.16423383197,0.00978171563689
2017-06-12,1.15644928869,0.0125481023505
2017-06-13,1.15058711562,0.0151010718839
2017-06-14,1.15224048227,0.0117230689026
2017-06-15,1.14099069407,0.0101072784639
2017-06-16,1.1341805209,0.00886472525349
2017-06-17,1.13327142627,0.0130497734438
2017-06-18,1.12967506681,0.0113437202524
2017-06-19,1.12456009293,0.00610916106108
2017-06-20,1.12115819145,0.00515388800554
2017-06-21,1.11883639252,0.00648247085091
2017-06-22,1.12512951684,0.00878579321868
2017-06-23,1.20760291551,0.0355676249983
2017-06-24,1.22392684612,0.0125934261956
2017-06-25,1.21153200377,0.0125435555712
2017-06-26,1.21387817349,0.0101772667536
2017-06-27,1.21097195898,0.0163872015829
2017-06-28,1.20684145181,0.0114230289271
2017-06-29,1.20281900362,0.0134433008401
2017-06-30,1.19789599411,0.0105219479416
2017-07-01,1.19464706187,0.0122069505992
2017-07-02,1.21189243796,0.0283814649602
2017-07-03,1.25175525531,0.0142424110739
2017-07-04,1.25036681108,0.0140406877115
2017-07-05,1.24216587887,0.0162709897876
2017-07-06,1.23636673363,0.0145225991422
2017-07-07,1.24459341581,0.0108349355972
2017-07-08,NaN,NaN
2017-07-09,NaN,NaN
2017-07-10,NaN,NaN
2017-07-11,NaN,NaN
2017-07-12,NaN,NaN
2017-07-13,NaN,NaN
2017-07-14,NaN,NaN
2017-07-15,NaN,NaN
2017-07-16,NaN,NaN
2017-07-17,1.16429991137,0.00977442518948
2017-07-18,1.1773447736,0.0141987554349
2017-07-19,1.1735285563,0.0108324578384
2017-07-20,1.18546577394,0.0180367457506
2017-07-21,1.20571744687,0.0122371860408
2017-07-22,1.19737033739,0.0126414191928
2017-07-23,1.18915496467,0.0126638027727
2017-07-24,1.18068242616,0.0129098272758
2017-07-25,1.18234933096,0.0130210430184
2017-07-26,1.17526109511,0.0102256815066
2017-07-27,1.17022700572,0.0130507039038
2017-07-28,1.19062771602,0.00864188405783
2017-07-29,1.18357713149,0.0123557442551
2017-07-30,1.17448545996,0.0104252775428
2017-07-31,1.1679844882,0.0093283801074
2017-08-01,1.16552998443,0.0129524590013
2017-08-02,1.16502904457,0.0126275956338
2017-08-03,1.22570211017,0.00820487738668
2017-08-04,1.22459109998,0.0124628974222
2017-08-05,1.21377938547,0.01461666083
2017-08-06,1.2021134222,0.0139761354347
2017-08-07,1.19722831082,0.0100824413673
2017-08-08,1.19269346341,0.0125232611913
2017-08-09,1.19103568704,0.00951078950142
2017-08-10,1.23440772791,0.025784110528
2017-08-11,1.24761679293,0.0121599066209
2017-08-12,1.23982473181,0.0128539031227
2017-08-13,1.23094857447,0.0115617980583
2017-08-14,1.23176801659,0.011168455764
2017-08-15,1.2313201385,0.0104833702267
2017-08-16,1.24872165544,0.0156084078184
2017-08-17,NaN,NaN
2017-08-18,NaN,NaN
2017-08-19,NaN,NaN
2017-08-20,NaN,NaN
2017-08-21,NaN,NaN
2017-08-22,1.30764689312,0.0143752366653
2017-08-23,1.29932093342,0.0116286020019
2017-08-24,1.29061505041,0.0114370318404
2017-08-25,1.28276019635,0.0142107531166
2017-08-26,1.27214662934,0.0135815525927
2017-08-27,1.2628726603,0.00958066472147
2017-08-28,1.26188181546,0.00919932273947
2017-08-29,1.31234423675,0.0458239072276
2017-08-30,1.46584768801,0.0252543662672
2017-08-31,1.48509053913,0.00917422109656
2017-09-01,1.52922521676,0.0157959815228
2017-09-02,1.53739362286,0.0117033556983
2017-09-03,1.52847787149,0.0130487303662
2017-09-04,1.5164822774,0.0106007942267
2017-09-05,1.50528372396,0.0171189328232
2017-09-06,1.49253203097,0.0132210250602
2017-09-07,1.48518424717,0.0106710231232
2017-09-08,1.47473423905,0.0161967922051
2017-09-09,1.47127487924,0.0112351069531
2017-09-10,1.46185517706,0.0118827193654
2017-09-11,1.45059583285,0.0104004363542
2017-09-12,1.44195054675,0.0154036501777
2017-09-13,1.4334598863,0.0160780397885
2017-09-14,1.42489229924,0.0171515309789
2017-09-15,1.41405349062,0.0114443158668
2017-09-16,1.41155925577,0.0106736555335
2017-09-17,1.40167858798,0.0185460540509
2017-09-18,1.39706457022,0.0139026764752
2017-09-19,1.39056644653,0.0129386986413
2017-09-20,1.38275762052,0.0137394574316
2017-09-21,1.36983926223,0.0125622452423
2017-09-22,1.36969887177,0.0126310328398
2017-09-23,1.35951679136,0.0138825817041
2017-09-24,1.30747234346,0.407514799324
2017-09-25,1.33651381265,0.0182320082809
2017-09-26,1.33715079141,0.0151433375928
2017-09-27,1.33138652568,0.0123033041947
2017-09-28,1.32400341344,0.00760678774111
2017-09-29,1.31989710427,0.0096815070755
2017-09-30,1.31558564933,0.0101150017039
2017-10-01,1.31180915634,0.0105171361398
2017-10-02,1.30132826137,0.0135651432545
2017-10-03,1.29282042895,0.0107306267474
2017-10-04,1.28707979227,0.0114257394181
2017-10-05,1.28240601916,0.0113166545334
2017-10-06,1.27582947264,0.0170128556867
2017-10-07,1.26985394679,0.0140314000623
2017-10-08,1.26777151898,0.0118728676302
2017-10-09,1.28816062956,0.0123493448058
2017-10-10,1.29215090327,0.0136670535816
2017-10-11,1.28685798248,0.0161688265166
2017-10-12,1.27021769903,0.0130999226295
2017-10-13,1.26310596378,0.0120467660561
2017-10-14,1.25704916981,0.0117967040942
2017-10-15,1.25040112256,0.00882865146243
2017-10-16,1.24484819112,0.0115884322112
2017-10-17,1.23603412191,0.0119277434331
2017-10-18,1.22390149382,0.0119429137822
2017-10-19,1.21216134571,0.0121466936608
2017-10-20,1.20492156451,0.0126034757491
2017-10-21,1.20177232799,0.0158735892682
2017-10-22,1.20088239438,0.0165798561518
2017-10-23,1.1997402067,0.0129109364272
2017-10-24,1.18983766566,0.00693732441913
2017-10-25,1.1901336649,0.00887877178627
2017-10-26,1.19005338255,0.0153928038863
2017-10-27,1.18579599968,0.0113731547912
2017-10-28,1.17680268388,0.0123715752517
2017-10-29,1.16712207126,0.01218479114
2017-10-30,1.15733886854,0.0109047214702
2017-10-31,1.14869849261,0.0128587056346
2017-11-01,1.14055695728,0.0112429957858
2017-11-02,1.13910079458,0.010001764211
2017-11-03,1.13623556233,0.0117006484782
2017-11-04,1.13207035079,0.0137930132353
2017-11-05,1.12641418599,0.0155713892329
2017-11-06,1.12238764509,0.0122121313586
2017-11-07,1.11785000404,0.012345902009
2017-11-08,1.11349168366,0.014036265251
2017-11-09,1.10491146973,0.0128162194772
2017-11-10,1.09676764912,0.00662659411093
2017-11-11,1.10474916464,0.0112873134504
2017-11-12,1.09457116652,0.0144034417437
2017-11-13,1.08000063575,0.0115014029028
2017-11-14,1.07337005414,0.012793738242
2017-11-15,1.06340257974,0.0109322880361
2017-11-16,1.05893316324,0.00878493377428
2017-11-17,1.11210744076,0.0150864482271
2017-11-18,1.12133828858,0.0103831685318
2017-11-19,1.11599402746,0.0114023657947
2017-11-20,1.10903090632,0.0117383960986
2017-11-21,1.10045188668,0.0125221499699
2017-11-22,1.08866337871,0.0104274268489
2017-11-23,1.0766930637,0.0107798923862
2017-11-24,1.06527357534,0.00929901972092
2017-11-25,1.06029892835,0.00832567715403
2017-11-26,1.05584798147,0.010150998664
2017-11-27,1.05011709642,0.0107903681063
2017-11-28,1.04124347841,0.0108749091105
2017-11-29,1.03515993693,0.00895356724238
2017-11-30,1.03246073112,0.00895551411566
2017-12-01,1.03227898287,0.00967539859333
2017-12-02,1.02578812782,0.00893606412465
2017-12-03,1.02622420424,0.00825933381712
2017-12-04,1.05756310493,0.0110547152441
2017-12-05,1.13927050528,0.0722846424557
2017-12-06,1.2557648539,0.00752918701076
2017-12-07,1.26098329302,0.00856137332633
2017-12-08,1.25288335348,0.0105885310561
2017-12-09,1.24987385211,0.0105808958063
2017-12-10,1.25520599339,0.00980485095958
2017-12-11,1.244423815,0.00989436717806
2017-12-12,1.23678916306,0.0106177875946
2017-12-13,1.23159920416,0.011903881986
2017-12-14,1.22473012784,0.0133651330073
2017-12-15,1.21188861975,0.0120480207854
2017-12-16,1.20366616511,0.0119903146382
2017-12-17,1.19330595334,0.0119357718087
2017-12-18,1.18766739048,0.0148027856727
2017-12-19,1.17863022921,0.0141390725654
2017-12-20,1.17669486539,0.0136246084781
2017-12-21,1.16090410076,0.0138797907687
2017-12-22,1.15357088583,0.010878485683
2017-12-23,1.14566429692,0.00747175873412
2017-12-24,1.14051555341,0.00763341450922
2017-12-25,1.14013508665,0.00714250608501
